Date,SP500_Close,VIX_Close,SP500_Volume,SP500_LogRet,VIX_LogRet,MACD_Line,MACD_Signal,MACD_Hist,RSI,BB_MA,BB_Upper,BB_Lower,SP500_Close_Scaled,VIX_Close_Scaled,SP500_Volume_Scaled,SP500_LogRet_Scaled,VIX_LogRet_Scaled,MACD_Line_Scaled,MACD_Signal_Scaled,MACD_Hist_Scaled,RSI_Scaled,BB_MA_Scaled,BB_Upper_Scaled,BB_Lower_Scaled,volatility_direction
2010-03-09,1140.449951171875,17.920000076293945,5185570000,0.0017112720239721047,0.00728085866348422,9.664331560963547,5.08212256654281,4.5822089944207365,77.26418407285495,1105.5819946289062,1148.4024665716736,1062.7615226861387,0.023259105041004147,0.11937456808311869,0.4883841394788567,0.595224945616447,0.31985935071776267,0.748427218017421,0.7262203545123992,0.5388550442991176,0.768759869617384,0.007874230181457331,0.007241073455890701,0.010610168688788973,1
2010-03-10,1145.6099853515625,18.56999969482422,5469120000,0.00451435490421295,0.03562994712654911,10.859491909453027,6.251073522069427,4.6084183873836,76.61638381370648,1109.336492919922,1152.3800172274387,1066.2929686124053,0.02427732718505826,0.128212088137346,0.5150892698211779,0.6081224418063675,0.3451974259828394,0.7520532679767878,0.7303873688104973,0.5390696697272135,0.7619615969018273,0.008631111474273062,0.008029030993450398,0.011329561047089404,0
2010-03-11,1150.239990234375,18.059999465942383,4669060000,0.00403337431350597,-0.02784784051326585,12.030530128273767,7.417725306757937,4.61280482151583,77.30348421675843,1113.4419921875,1155.590995120916,1071.2929892540842,0.02519095940813859,0.12127802675959487,0.43973851481614384,0.6059093622788952,0.2884617407076769,0.7556061327376867,0.7345461871464715,0.5391055896855574,0.7691723009065714,0.00945875217415948,0.008665129550846723,0.012348117388052804,0
2010-03-12,1149.989990234375,17.579999923706055,4928160000,-0.0002173695700926971,-0.026937630500326173,12.790493038971817,8.500266598060668,4.29022644091115,78.25030476337197,1117.0179931640625,1158.808235903823,1075.227750424302,0.025141627266693556,0.11475186049795127,0.4641409104137294,0.5863509134618801,0.2892752755006894,0.7579118178994642,0.7384051728616658,0.5364640358300411,0.779108611054135,0.010179649623687587,0.009302468794122443,0.013149669266997871,1
2010-03-15,1150.510009765625,18.0,4164110000,0.00045209262343589776,0.023609869978948532,13.279882994493619,9.461866159269501,3.8180168352241175,95.52190446061188,1120.7679931640625,1160.2730050630553,1081.2629812650698,0.02524424197497277,0.12046226246005931,0.392181626907997,0.5894312312616838,0.3344540251904386,0.759396599778797,0.7418330319191032,0.5325971706601677,0.9603636249531824,0.01093562409166135,0.009592641314773831,0.01437910871986739,0
2010-03-16,1159.4599609375,17.690000534057617,4369770000,0.007749014983159959,-0.017372219534668096,14.21001913759278,10.416002536582468,3.7940166010103127,95.39517523374867,1123.997491455078,1165.1156452573873,1082.8793376527688,0.027010323003520936,0.11624744999099942,0.41155096955021797,0.623005703495841,0.29782472509957186,0.7622185810536554,0.7452342866148637,0.5324006357556836,0.9590336782094435,0.011586668958960683,0.010551974123592461,0.014708377370125314,0
2010-03-17,1166.2099609375,16.90999984741211,4963200000,0.005804795332563638,-0.04509438447453756,15.303873721872378,11.397283950006061,3.906589771866317,99.2988129638966,1127.3324890136719,1170.838444718539,1083.8265333088048,0.028342290822536725,0.10564241036631894,0.46744102597428283,0.614059993858536,0.27304698656055487,0.7655372749643873,0.7487323064940227,0.5333224833170265,1.0,0.012258981760307819,0.011685667534843236,0.014901331001865636,0
2010-03-18,1165.8299560546875,16.6200008392334,4234510000,-0.00032589912668909416,-0.017298313964267082,15.95594652584532,12.311780360981846,3.6441661648634742,98.68260688219848,1130.2864868164063,1175.8809068760347,1084.6920667567779,0.028267305004021887,0.10169952797466408,0.3988119960707528,0.5858515491539024,0.297890781012014,0.7675156275489075,0.7519922547425604,0.5311735293494437,0.9935332891069311,0.012854487604925913,0.012684585313325697,0.015077649190314735,1
2010-03-19,1159.9000244140625,16.969999313354492,5212410000,-0.005099426451612706,0.02084019886112588,15.819340077221113,13.014992567014781,2.804347510206332,88.28642077461764,1132.8229858398438,1179.1102441100654,1086.5357275696222,0.027097160098203232,0.1064581746658545,0.4909119677221574,0.5638876782602974,0.3319785263632247,0.7671011711890483,0.7544990282759428,0.5242963598349041,0.8844315909169376,0.013365828538195013,0.013324320878022683,0.015453222122125215,0
2010-03-22,1165.81005859375,16.8700008392334,4261680000,0.005082359099180065,-0.005910092478852701,15.995653052058287,13.612279985915384,2.3833730661429033,88.92180829365034,1135.71298828125,1182.6896784165267,1088.7362981459735,0.028263378666592426,0.10509857614418841,0.4013709041695039,0.6107359328280165,0.3080694367916784,0.7676360949388632,0.7566282067524783,0.5208490529704295,0.8910995994171553,0.013948433353684342,0.014033411091088355,0.01590150129433429,0
2010-03-23,1174.1700439453125,16.350000381469727,4411640000,0.0071453777848001715,-0.03130902563022129,16.608234515235154,14.212399531797095,2.395834983438059,90.18881095157681,1139.6914916992187,1185.4699979286493,1093.912985469788,0.02991304258595906,0.09802854972773475,0.4154943439372149,0.6202282585188053,0.28536817496167266,0.7694946329940027,0.7587674810448978,0.5209511020464291,0.9043960275649946,0.014750472554945826,0.014584195708557873,0.016956046480588904,1
2010-03-24,1167.719970703125,17.549999237060547,4705750000,-0.0055084478872883084,0.07082598576479658,16.390798393267232,14.648619318030427,1.7421790752368054,81.43884299628488,1142.8154907226562,1187.2012222824412,1098.4297591628713,0.02864025888390148,0.11434396538184374,0.44319402965394933,0.5620056959452513,0.3766552231959795,0.7688349439052347,0.7603224941767607,0.5155983958878411,0.8125703952464023,0.015380249488197495,0.014927153321630665,0.017876160379207084,1
2010-03-25,1165.72998046875,18.399999618530273,5668900000,-0.0017056210833286789,0.04729673744334908,15.876545359146803,14.894447983171606,0.9820973759751972,73.53305020799944,1145.9549926757813,1187.2391874231978,1104.670797928365,0.028247576965035825,0.12590073434476232,0.5339048259481004,0.5795031964867918,0.3556250632429966,0.7672747288296313,0.7611988111494126,0.5093741822891856,0.7296038717718766,0.016013151706521844,0.014934674261377928,0.01914752505234521,0
2010-03-26,1166.5899658203125,17.770000457763672,4708420000,0.0007374506159884132,-0.03483897595585296,15.360254505939565,14.987683156239635,0.3725713496999301,74.17798446045325,1149.059991455078,1186.362348757613,1111.757634152543,0.028417276641051564,0.11733514436794001,0.44344549393895727,0.5907442154933142,0.2822131476968854,0.7657083311243696,0.7615311709438276,0.5043828501926986,0.7363720674770589,0.016639098319918638,0.014760971474018114,0.020591187487123075,0
2010-03-29,1173.219970703125,17.59000015258789,4375580000,0.005667146312798056,-0.01018110050287433,15.303699498450442,15.050926509919423,0.25277298853101904,76.10324146291255,1151.9354919433595,1187.2254870579109,1116.645496828808,0.02972556599569212,0.1148878255366538,0.41209816336890565,0.6134266455831471,0.3042520610439043,0.7655367463802246,0.7617566174929727,0.5034018364550852,0.7565764776566073,0.017218779640395115,0.014931960202644451,0.021586896081037282,0
2010-03-30,1173.27001953125,17.1299991607666,4085000000,4.26584629303888e-05,-0.02649930408016035,15.088670661769356,15.058479169943014,0.030191491826341732,73.98544726093832,1154.6834899902344,1187.4153681303947,1121.9516118500742,0.029735442059165007,0.10863356341973571,0.3847309379241105,0.5875473499243296,0.2896670463979901,0.7648843608609965,0.7617835408143988,0.50157914452612,0.7343515057812167,0.01777275733678957,0.014969575869986512,0.022667807038832227,1
2010-03-31,1169.4300537109375,17.59000015258789,4484340000,-0.00327824231803275,0.02649930408016024,14.444507837806896,14.935635072029566,-0.49112723422267024,66.87187016206582,1157.2154907226563,1185.832511933461,1128.5984695118516,0.02897770711119807,0.1148878255366538,0.4223413302743221,0.5722672790168662,0.33703656673583493,0.7629300067154571,0.7613456326968494,0.4973101309357912,0.6596988077955096,0.01828319144521673,0.014656010166067907,0.024021841252701265,0
2010-04-01,1178.0999755859375,17.469999313354492,4006870000,0.007386454005524301,-0.00684548258246254,14.460789520779826,14.840635132536654,-0.37984561175682785,71.52704938568336,1159.971990966797,1185.1089892125403,1134.8349927210536,0.030688530360217486,0.11325627100490313,0.37737254669277376,0.6213374942321648,0.30723339633562097,0.7629794044351497,0.7610069819567873,0.49822140216953514,0.7085521039389,0.01883888312669238,0.014512679450538524,0.025292286059938107,0
2010-04-05,1187.43994140625,17.020000457763672,3881620000,0.007896729443087884,-0.026095934800838886,15.047747120101349,14.882068286711407,0.16567883338994172,74.91566574504175,1162.4089904785155,1188.3018284467587,1136.5161525102724,0.03253157241997506,0.10713799985936709,0.36557632882863794,0.62368536469942,0.2900275730220607,0.7647602011139049,0.7611546806648,0.5026886333542617,0.7441135873035358,0.019330165635845387,0.015145184717862331,0.025634755838804174,0
2010-04-06,1189.43994140625,16.229999542236328,4086180000,0.001682878875349027,-0.04752779671914686,15.494264061106378,15.004532876490591,0.4897311846157866,72.31984790115595,1164.955987548828,1190.967621086104,1138.9443540115522,0.03292622955153529,0.0963969951959841,0.3848420719526908,0.5950943035548913,0.2708720318813171,0.7661149086540556,0.7615912359319033,0.5053422573701216,0.7168720458354282,0.01984362290388811,0.015673281424990054,0.026129405803976102,1
2010-04-07,1182.449951171875,16.6200008392334,5101430000,-0.005894042967262019,0.023745486600978166,15.113457782390014,15.026321477922853,0.08713630446716181,62.047487954664376,1167.0559875488282,1191.4698191371297,1142.6421559605267,0.03154690480376904,0.10169952797466408,0.48045971815280175,0.5602315025705674,0.3345752377006983,0.7649595636049906,0.7616689067813727,0.5020454584467895,0.6090698284661307,0.02026696860595345,0.015772767458959225,0.026882686618730917,0
2010-04-08,1186.43994140625,16.479999542236328,4726970000,0.0033686614308549275,-0.008459343218288435,14.959026693872602,15.01286073187275,-0.053834038000148965,64.5120531933447,1169.0974853515625,1192.7778990314234,1145.4170716717015,0.03233424385419495,0.0997960433655084,0.44519255854079137,0.6028508969256887,0.30579094705506726,0.7644910282800433,0.7616209226285828,0.5008910700126981,0.6349339530650524,0.020678520663364536,0.016031899649003145,0.027447965883719505,0
2010-04-09,1194.3699951171875,16.139999389648438,4511570000,0.00666166829683167,-0.020846871678683335,15.296349665519983,15.069564548386229,0.2267851171337547,73.60633207125893,1171.3039855957031,1195.7960518662128,1146.8119193251935,0.03389906997953354,0.09517333578034098,0.42490588925588235,0.6180026228367215,0.2947191226862977,0.7655144473962995,0.7618230573828694,0.5031890250392754,0.7303729206947607,0.021123336089537398,0.016629799331872697,0.02773211089510194,0
2010-04-12,1196.47998046875,15.579999923706055,4607090000,0.0017650508571401095,-0.03531258948003348,15.553563699521874,15.166372614132797,0.38719108538907676,72.15715877998836,1173.628485107422,1198.4258516205305,1148.8311185943135,0.03431543036277443,0.08755947514175677,0.433902094688076,0.5954723918481557,0.2817898376092302,0.7662948204556299,0.7621681536353938,0.5045025693725887,0.7151647217059113,0.02159193936465123,0.017150765805469648,0.02814344284083173,1
2010-04-13,1197.300048828125,16.200000762939453,5403580000,0.0006851660398368415,0.03902325378767868,15.642775237643946,15.261659623732859,0.3811156139110867,68.75303097027022,1175.9679870605469,1200.4079595926676,1151.5280145284262,0.03447725327597154,0.09598912601255608,0.5089166221659646,0.5905036446109975,0.3482303227791229,0.7665654832956341,0.7625078277077313,0.5044528180994976,0.679440455032269,0.0220635670298078,0.017543423763109717,0.028692828663704345,0
2010-04-14,1210.6500244140625,15.59000015258789,5760040000,0.011088363099908616,-0.03838159647613102,16.59433481594533,15.528209174513277,1.0661256414320537,81.30384084572975,1178.527490234375,1206.1967430958614,1150.8582373728884,0.03711158481154417,0.0876954401804593,0.5424885169352248,0.6383706539638355,0.2790467959640824,0.7694524620801928,0.7634580093932865,0.510062279204341,0.811153629161951,0.02257954544317095,0.018690188691931342,0.028556388073215838,1
2010-04-15,1211.6700439453125,15.890000343322754,5995330000,0.0008421839911768203,0.019060309297605035,17.231600385729962,15.868902256033182,1.3626981296967795,83.97934916101343,1180.8004943847657,1211.5110866333705,1150.0899021361608,0.037312863802713425,0.09177430057715641,0.5646484538713727,0.5912261128774309,0.3303876824183559,0.7713858903405463,0.7646724940003989,0.5124908740728106,0.8392314740271987,0.023037767604049297,0.019742966496657133,0.028399870173903385,1
2010-04-16,1192.1300048828125,18.360000610351562,8108470000,-0.016257982418547083,0.14448441628105374,15.981745961940987,15.891471783648,0.09027417829298656,64.80066665995594,1182.115496826172,1212.3760266996078,1151.854966952736,0.03345705591922285,0.12535690012263176,0.7636668955274204,0.5125451246444065,0.44249024497313383,0.7675939016016943,0.7647529486540589,0.5020711541015547,0.6379627771936265,0.023302863142989655,0.019914312157268965,0.02875943228173708,0
2010-04-19,1197.52001953125,17.34000015258789,6597740000,0.004511140739529798,-0.057158438283734285,15.248733645931225,15.762920572619894,-0.5141869266886694,64.2874163124888,1183.9964965820313,1213.0973460096682,1154.8956471543945,0.03452065977933283,0.11148877736712948,0.6213842590892096,0.6081076528477367,0.2622642799554511,0.7653699830437855,0.7642946961227106,0.49712129800958454,0.6325765245885066,0.02368205988690819,0.020057206374474112,0.029378850544618723,0
2010-04-20,1207.1700439453125,15.729999542236328,5316590000,0.008026045737071379,-0.09744629218328688,15.267797690648877,15.663893787854596,-0.39609609720571903,67.90998476600548,1186.0644958496093,1215.5988351104554,1156.5301565887632,0.0364248852567029,0.08959889885693548,0.5007237839064741,0.6242803725818854,0.22625547933015872,0.7654278222941097,0.7639416906984362,0.49808832898462096,0.6705931939707495,0.024098954459195493,0.02055275435429227,0.029711817159768894,1
2010-04-21,1205.93994140625,16.31999969482422,5724310000,-0.0010195164357019706,0.03682164286759249,15.010832341579317,15.533279168356863,-0.5224468267775464,69.83582942707967,1187.6529907226563,1217.9024994954143,1157.4034819498984,0.03618215088690721,0.0976206546116272,0.539123416222366,0.5826600892569022,0.34626254934364764,0.7646482037310189,0.7634760826381369,0.49705365872487783,0.6908037712727577,0.024419184210270367,0.021009113021530162,0.029889722642176986,1
2010-04-22,1208.6700439453125,16.469999313354492,6035780000,0.0022613206430901964,0.009149171662403265,14.855526384329323,15.397726676881545,-0.5422002925522218,67.75464656494833,1189.7004943847655,1219.8123962941625,1159.5885924753686,0.036720878105373084,0.09966007832680587,0.5684580906985527,0.5977558197548303,0.3215292264686888,0.7641770141030435,0.7629928723139998,0.4968919000739134,0.6689630133108674,0.02483194700804031,0.021387465859438987,0.030334852440816434,1
2010-04-23,1217.280029296875,16.6200008392334,5326060000,0.0070982676832182495,0.009066337423824226,15.249481963442804,15.368077395658853,-0.11859543221604874,67.47889233263466,1192.2779968261718,1222.5752134977677,1161.980780154576,0.038419874166184725,0.10169952797466408,0.5016156815765209,0.6200114963388702,0.3214551902197147,0.7653722533974546,0.7628871801305945,0.5003607470869678,0.6660691390845718,0.025351553951198508,0.021934783248678258,0.030822166014908614,1
2010-04-26,1212.050048828125,17.469999313354492,5647760000,-0.004305704355093108,0.04987824491900776,14.968101874083004,15.288081560630907,-0.319979686547903,62.76104677660653,1194.5510009765626,1223.525961134649,1165.5760408184763,0.037387849621228264,0.11325627100490313,0.5319138315716706,0.567539738564286,0.35793238366357444,0.7645185618715609,0.7626020152254513,0.4987116367142472,0.6165581976071537,0.025809776112076854,0.022123127491563477,0.031554558100674535,1
2010-04-27,1183.7099609375,22.809999465942383,7454540000,-0.023659640178701643,0.26671392804128613,12.321457831891621,14.694752479125928,-2.3732946472343066,50.573042040944564,1195.0755004882812,1222.7764136543778,1167.3745873221847,0.03179554072368876,0.1858599419805568,0.7020788656041124,0.4784887457076241,0.5517375166316004,0.7564887911936968,0.7604869472198866,0.4818972983174111,0.48865244443496203,0.025915511642563255,0.021974641240110587,0.03192094077729776,0
2010-04-28,1191.3599853515625,21.079999923706055,6342310000,0.006441958378180898,-0.07887429282908147,10.716431647943182,13.899083661404259,-3.1826520134610767,52.1655034567482,1195.979998779297,1221.8005597965375,1170.1594377620563,0.0333051090694986,0.16233853487129166,0.5973275091567847,0.6169916973808025,0.24285490961070955,0.7516192311079355,0.7576505892663545,0.4752695724690787,0.5053643658038501,0.026097852339718924,0.021781323424854754,0.032488243850113396,0
2010-04-29,1206.780029296875,18.440000534057617,6059410000,0.012860180281289574,-0.13380247296354705,10.564469055332665,13.232157621106738,-2.667688565774073,55.12428261592583,1197.8474975585937,1220.829511375573,1174.8654837416143,0.03634792422549349,0.12644459449957238,0.5706835967115629,0.6465231083586671,0.19376076098458772,0.7511581850621417,0.7552731667298874,0.4794865434828759,0.5364149671969948,0.02647432737868438,0.021588957572385853,0.03344691448706791,1
2010-04-30,1186.68994140625,22.049999237060547,6048260000,-0.016787810139866296,0.17879032020206853,8.725277723410954,12.33077826910704,-3.605500545696085,46.48018987617196,1198.2769958496094,1219.9912095561374,1176.5627821430814,0.03238357599563996,0.17552683243328135,0.5696334743228594,0.5101072905492399,0.47315245045179233,0.7455781809540643,0.752059977476707,0.4718069189318795,0.4457004313605069,0.026560911309896712,0.021422888980294652,0.03379267186952961,0
2010-05-03,1202.260009765625,20.190000534057617,4938050000,0.01303525745326214,-0.08812510851608912,8.424847826921905,11.549589842451693,-3.1247420155297885,51.61225555425695,1199.017999267578,1220.179531123276,1177.85646741188,0.03545599525409382,0.15023793168624253,0.4650723642634404,0.6473286703969413,0.23458664149880384,0.7446666933738968,0.7492752384523781,0.4757437901709023,0.4995583630007806,0.026710292553807524,0.021460195707764473,0.034056209048308805,1
2010-05-04,1173.5999755859375,23.84000015258789,6594720000,-0.024127199957418213,0.16617738982131128,5.81074129130775,10.40181738385388,-4.59107609254613,39.04691241799254,1198.2260009765625,1221.9298361288604,1174.5221658242647,0.02980055181420696,0.19986402977476156,0.6210998313211481,0.4763374177868318,0.46187916454994826,0.7367356396795333,0.7451837201356104,0.4637361645285493,0.3676926710710476,0.026550631090691112,0.02180693322075622,0.033376977047456596,1
2010-05-05,1165.8699951171875,24.90999984741211,6795940000,-0.006608341800780098,0.04390447455087359,3.0807118357536183,8.937593469338053,-5.856881633584434,36.97682587652773,1197.3970031738281,1224.3596427252241,1170.434363622432,0.0282752058548002,0.21441195179109693,0.6400510086354907,0.5569448832027617,0.3525930993546177,0.7284528822998281,0.7399641324715105,0.4533706418887623,0.3459683622969509,0.026383510777924835,0.02228828081079684,0.03254424911458095,1
2010-05-06,1128.1500244140625,32.79999923706055,10617810000,-0.032888440643963665,0.2751591689812272,-2.098247417690118,6.730421909451844,-8.828669327141963,33.51205725852493,1194.4825073242187,1235.4147358274072,1153.5502788210301,0.020831978134684515,0.3216859037228268,1.0,0.43602534953860783,0.5592857716961939,0.7127402082521603,0.7320961244897233,0.42903504560677486,0.3096077069424015,0.025795968258106095,0.024478307963729184,0.029104784986677457,1
2010-05-07,1110.8800048828125,40.95000076293945,9472910000,-0.015426646180907493,0.22192333680032972,-7.507810610768956,3.8827719141989494,-11.390582524967906,28.960709345717717,1190.3080078125,1245.7473281748348,1134.868687450165,0.017424109949588346,0.432494894795463,0.892171737863081,0.5163702544802314,0.5117042233738904,0.6963278946900119,0.7219449729892295,0.4080558601060927,0.2618440577346732,0.024954417578791882,0.026525206853850625,0.025299150027600054,0
2010-05-10,1159.72998046875,28.84000015258789,6893700000,0.04303470414561544,-0.35058851122248774,-7.768044926907351,1.5526062605578665,-9.320651187465216,40.322322787728815,1188.4705078125,1245.4628545478188,1131.4781610771813,0.027063605570355115,0.2678449931652478,0.6492581803592267,0.7853616026879436,0.0,0.695538358262827,0.7136385221926818,0.4250062679263089,0.38107733307954017,0.02458399008948478,0.02646885228842999,0.024608464451700784,0
2010-05-11,1155.7900390625,28.31999969482422,5842550000,-0.003403075918466228,-0.01819505965805255,-8.19735246727464,-0.39738701504690616,-7.799965452227735,39.88139278482264,1186.3950073242188,1245.0330661580158,1127.7569484904218,0.026286142583402117,0.2607749667487942,0.5502594226116309,0.5716928968259885,0.29708928046597793,0.6942358630861152,0.7066872897032233,0.4374589724733877,0.376450038838924,0.024165583322176054,0.02638371069486911,0.02385041464592158,0
2010-05-12,1171.6700439453125,25.520000457763672,5225460000,0.013645992401824483,-0.1041057816355011,-7.174734415192006,-1.7528573459184422,-5.421877069273564,42.91079649670635,1184.4460083007812,1242.2752505515107,1126.6167660500516,0.02941972117150876,0.2227056376231937,0.4921410347331512,0.6501387734187462,0.22030330752798477,0.6973384293241004,0.7018553810395747,0.4569328396463076,0.4082418022846143,0.023772678388889495,0.02583738412799161,0.02361814759389913,1
2010-05-13,1157.43994140625,26.68000030517578,4870640000,-0.01221949988922511,0.04445175607175864,-7.425902032641716,-2.887466853027841,-4.538435179613875,38.77634939759638,1181.7345031738282,1239.273844978804,1124.1951613688525,0.026611715446571538,0.23847721905517213,0.4587235974273414,0.5311269202103355,0.3530822530141944,0.6965764007559683,0.6978107853133554,0.4641672343549073,0.3648532754804752,0.02322605741668779,0.025242802097751427,0.02312484146976404,1
2010-05-14,1135.6800537109375,31.239999771118164,6126400000,-0.018978981387949807,0.15778508515912648,-9.272412602952727,-4.164456516023636,-5.107956086929091,36.51232149837997,1178.9120056152344,1239.7479391156094,1118.0760721148595,0.022317868016119125,0.30047585040614533,0.5769928073679977,0.5000253115172134,0.4543782232955252,0.6909741904861003,0.6932586403674371,0.4595034991545024,0.341093669217375,0.022657061125963746,0.025336720712733046,0.021878319183711498,0
2010-05-17,1136.93994140625,30.84000015258789,5922920000,0.0011087536210084368,-0.012886764002066555,-10.512986889134254,-5.43416299871369,-5.078823890420564,40.86630196058702,1175.8830017089845,1238.8143762318934,1112.9516271860755,0.022566479848079163,0.2950373785214423,0.5578287801345099,0.5924526484213268,0.3018337714585505,0.6872103571680979,0.6887324581159553,0.4597420590538438,0.38678606615960126,0.022046434561559025,0.025151780789983424,0.0208344163180669,1
2010-05-18,1120.800048828125,33.54999923706055,6170840000,-0.01429763178499772,0.0842242870344639,-12.651698473224315,-6.877670464756145,-5.77402800846817,36.66264103348144,1171.564501953125,1237.2494980853467,1105.8795058209034,0.019381617993792594,0.3318830482313997,0.5811782279019874,0.5215650558798821,0.38863046417902947,0.6807216252900796,0.6835867193473854,0.45404911982165763,0.3426711820072569,0.02117585441345754,0.024841776559327844,0.01939375145350347,1
2010-05-19,1115.050048828125,35.31999969482422,6765800000,-0.005143468860015588,0.051412526418128913,-14.641500051229968,-8.430436701436399,-6.211063349793569,32.0031325888084,1167.0200073242188,1235.2196027096622,1098.8204119387754,0.01824697874055692,0.3559483154954749,0.6372123818376859,0.5636850310968563,0.35930370606616935,0.674684678080281,0.6780515007145937,0.45047029228612673,0.293772453301953,0.020259715237645,0.02443965185994537,0.01795574042307635,1
2010-05-20,1071.5899658203125,45.790000915527344,8328570000,-0.03975579583776626,0.25961637956760114,-19.498327563051134,-10.644015238004705,-8.854312325046429,29.31492376400068,1160.1660034179688,1237.6606521038004,1082.6713547321372,0.009671062891940446,0.49830046943206796,0.7843962172990475,0.4044273942761184,0.5453938129298724,0.6599493338027128,0.6701606534825235,0.42882505831669493,0.2655613242551207,0.018877994715907037,0.024923226661658804,0.01466600908051155,0
