SP500_Close,VIX_Close,SP500_Volume,SP500_LogRet,VIX_LogRet,MACD_Line,MACD_Signal,MACD_Hist,RSI,BB_MA,BB_Upper,BB_Lower,SP500_Close_Scaled,VIX_Close_Scaled,SP500_Volume_Scaled,SP500_LogRet_Scaled,VIX_LogRet_Scaled,MACD_Line_Scaled,MACD_Signal_Scaled,MACD_Hist_Scaled,RSI_Scaled,BB_MA_Scaled,BB_Upper_Scaled,BB_Lower_Scaled,volatility_direction,cum_logret,trend_ma,regime_trend_only,vol_roll,regime,prediction_lstm,benchmark_value,regime_pred,signal
3665.780029296875,29.979999542236328,4496620000,-0.0079826867387666,-0.0256846746728519,-56.979127458315816,-73.27533890087629,16.296211442560477,55.07315974243648,3668.380993652344,3793.989422044049,3542.7725652606387,0.5215788674788011,0.2833446445198212,0.4234978776225983,0.550621271180346,0.29039515239203,0.5462346735824088,0.4468958364445686,0.6347795395253858,0.5358784634968569,0.5245170594642349,0.5313350104652498,0.5158142776512913,0,1.196475522328895,1.255722246825912,bear,0.01565321003972157,bear,buy,sell,bear,buy
3752.75,29.690000534057617,5078020000,0.0234477598604472,-0.0097201706420204,-46.46848718633464,-67.91396855796796,21.44548137163332,54.73859469910195,3671.3569946289062,3802.1573990580664,3540.556590199746,0.5387405270635875,0.2794017621281663,0.4782549320434252,0.6952384953510541,0.3046640346253989,0.5781233710105869,0.4660077647685702,0.6769462644272195,0.5323674053063739,0.5251170009988873,0.5329530964713904,0.5153628604249554,1,1.2199232821893422,1.2534357451982552,bear,0.016084945052951823,bear,buy,buy,bear,buy
3797.340087890625,29.850000381469727,4747930000,0.0118119402051114,0.0053745458547036,-34.147055606626054,-61.16058596769958,27.013530361073528,50.44745565823178,3678.4719970703127,3820.531713274792,3536.4122808658335,0.5475394251550539,0.2815771508820476,0.4471666002687937,0.6416999643539251,0.3181555111925309,0.6155059084545463,0.4900818644398408,0.722542318472095,0.4873344911507753,0.5265513370482937,0.5365930700726252,0.5145186214000634,0,1.2317352223944535,1.251042001435671,bear,0.015970013659408373,bear,sell,sell,bear,sell
3859.110107421875,28.459999084472656,4843120000,0.0161357700158749,-0.0476852921253763,-19.176849185767423,-52.763838611313155,33.58698942554573,54.92141267667334,3689.0630004882814,3851.462118606613,3526.6638823699504,0.5597284145173653,0.2626784254252703,0.4561317258455369,0.6615946948677068,0.2707312643761415,0.6609246813017828,0.5200141435711038,0.7763715493811402,0.5342859696343205,0.5286864112280822,0.5427204203266466,0.5125327709778769,0,1.2478709924103284,1.2488917393922794,bear,0.016160554602860446,bear,sell,buy,bear,sell
3830.60009765625,27.280000686645508,4817310000,-0.0074151403989898,-0.042345702347239,-9.503818162856987,-44.11183452162192,34.608016358764935,55.66197351363426,3694.641003417969,3868.625784443895,3520.6562223920428,0.5541025751799373,0.2466349398485663,0.4537009044237936,0.5532326555266576,0.2755037256797685,0.6902721189003515,0.5508563483518032,0.7847326107361368,0.5420577086248839,0.5298108986406493,0.5461205630373474,0.511308947997259,1,1.2404558520113387,1.2465556960843893,bear,0.01616674078625896,bear,sell,sell,bear,sell
3807.300048828125,27.38999938964844,4687320000,-0.0061011850531844,0.0040241028456983,-3.675620337317469,-36.024591684761035,32.348971347443566,62.35191815623082,3702.982507324218,3881.9572424509593,3524.007772197478,0.5495048099620767,0.248130503408935,0.4414582668177336,0.559278404007985,0.3169485014275448,0.7079545466308139,0.5796853222057221,0.7662335747863163,0.6122646396812745,0.5314924890346835,0.5487615407978949,0.511991693639932,0,1.2343546669581542,1.2442429113727884,bear,0.01616034149833863,bear,buy,buy,bear,buy
3901.06005859375,25.75,4459410000,0.0243280367708563,-0.0617433338815041,8.41194991000475,-27.137283365807875,35.549233275812625,69.3715068741412,3718.754504394531,3909.3974376392,3528.111571149862,0.5680063382166574,0.2258327557153129,0.4199933884671132,0.6992888101591201,0.2581663552588538,0.7446275618120336,0.6113663270088704,0.7924401178897282,0.6859309863390058,0.5346720162597803,0.5541974762521286,0.5128276802776963,1,1.2586827037290105,1.2423713476044769,bear,0.016583554966008086,bear,buy,buy,bear,buy
3871.97998046875,25.8799991607666,4820620000,-0.0074823270303364,0.0050358100950793,15.466627490840892,-18.61650119447812,34.08312868531901,68.86040476299215,3728.4320068359375,3929.8043261911903,3527.0596874806843,0.5622680081074773,0.2276002493530866,0.4540126447920993,0.5529235175671937,0.3178527532331871,0.7660310608384759,0.641740758862527,0.7804343714836952,0.6805672781773954,0.5366229348623022,0.5582401052578398,0.5126134006060754,0,1.2512003766986741,1.2406098158698196,bear,0.016526472966874067,bear,sell,sell,bear,sell
3856.10009765625,25.809999465942383,4481210000,-0.004109663720359,-0.0027084441661897,19.55076739402284,-10.983047476777926,30.533814870800768,68.48906042898014,3731.690515136718,3939.3324871355,3524.0485431379375,0.5591344536073304,0.2266485200148485,0.4220465425544439,0.5684417573227664,0.3109310316547461,0.7784221139291331,0.668952089359448,0.7513694863119023,0.6766702435307763,0.5372798279500545,0.5601276453258132,0.5119999991056305,1,1.247090712978315,1.2391987381900846,bear,0.01628045897423008,bear,buy,buy,bear,buy
3759.68994140625,25.86000061035156,4899000000,-0.0253198437374828,0.0019354039072249,14.836952661255964,-5.819047449171148,20.65600011042711,55.920447413964375,3730.5110107421874,3937.184824850891,3523.837196633484,0.5401099757478809,0.2273283452083611,0.4613945813684743,0.4708498459716185,0.3150816473670314,0.7641206624612905,0.6873604424632975,0.6704813015072373,0.5447702361972062,0.5370420478948202,0.5597021908610568,0.5119569456189195,0,1.2217708692408322,1.237326071044289,bear,0.016627922178255573,bear,buy,sell,bear,buy
3719.889892578125,25.299999237060547,4625290000,-0.0106424225319565,-0.0218930313680953,7.79977821868215,-3.095282315600488,10.89506053428264,59.61920965153313,3729.279504394531,3935.895361786558,3522.663647002504,0.5322562891946483,0.2197144586370974,0.4356161958068565,0.5383833411138919,0.2937840777029591,0.742770266981887,0.6970699757868206,0.5905501929112633,0.5835865133534521,0.5367937845998934,0.5594467466872728,0.5117178813222434,0,1.2111284467088757,1.2351823171138796,bear,0.01665878696068216,bear,buy,buy,bear,buy
3770.550048828125,24.549999237060547,5400180000,0.0135268232855639,-0.0300925424141988,6.238702123005169,-1.2284854278793562,7.467187550884525,56.941948189215985,3735.824011230469,3938.746350339341,3532.9016721215967,0.5422529851696575,0.2095173141285244,0.5085964054734451,0.6495904545539132,0.28645545307033,0.7380340490171158,0.7037246342102567,0.5624797714572841,0.555490270268266,0.5381131126194796,0.5600115309261373,0.5138034737930162,0,1.2246552699944395,1.2330292348124596,bear,0.01664969447170571,bear,buy,buy,bear,buy
3806.800048828125,24.350000381469727,4341620000,0.0095680616793591,-0.0081799579688591,7.836278377127201,0.5844673331219558,7.251811044005245,56.56553534722412,3745.5445190429687,3942.096298985184,3548.992739100753,0.5494061456791867,0.2067980911525127,0.4088997636989172,0.6313754695127133,0.3060406582402157,0.7428810064305423,0.7101873519497408,0.5607160802853335,0.551540044689687,0.5400727008120101,0.5606751597556292,0.5170813919215667,1,1.2342233316737987,1.2317528852709676,bear,0.016068063913057262,bear,sell,sell,bear,sell
3828.110107421875,25.540000915527344,4607640000,0.0055822828287603,0.0477140212564888,10.69858606088792,2.607291078675149,8.09129498221277,60.107661319233635,3757.508020019531,3942.6981930974007,3572.3178469416616,0.5536112289781816,0.2229775677005987,0.43395389444716,0.6130361731965632,0.3559980265105107,0.751565088590324,0.7173982066313687,0.5675905088488946,0.5887125187825969,0.5424844611549062,0.560794395698444,0.5218329596045024,1,1.239805614502559,1.230721954889997,bear,0.016077419365058847,bear,sell,sell,bear,sell
3748.570068359375,26.09000015258789,4645010000,-0.0209967847123034,0.0213062185459617,6.47413926613217,3.380660716166554,3.093478549965616,55.84815371009423,3766.085021972656,3930.8428561072415,3601.327187838071,0.5379157071478841,0.2304554633004803,0.4374734526234694,0.4907410299601786,0.3323950491683499,0.7387483522019127,0.7201550736512428,0.5266640176159181,0.5440115574106725,0.5442135263517924,0.5584458392751169,0.5277424648315219,0,1.2188088297902557,1.229492877144623,bear,0.016263886585220818,bear,sell,sell,bear,sell
3956.3701171875,23.530000686645508,5781260000,0.0539525156647976,-0.1032758730761819,19.66725021076172,6.637978615085589,13.029271595676132,62.28609796600985,3780.408032226562,3959.1729333002504,3601.643131152875,0.5789205927521762,0.1956492173057017,0.5444870458220669,0.8355964471385028,0.2210450698448422,0.7787755163101916,0.7317665875424577,0.6080269793193966,0.6115738965131563,0.547100947700187,0.5640580614177877,0.5278068257791539,0,1.2727613454550533,1.2294998044767078,bear,0.01800566945486672,bear,buy,buy,bear,buy
3992.929931640625,22.520000457763672,5593310000,0.009198312304769,-0.0438724083225021,32.69605737206575,11.849594366481623,20.846463005584127,61.917048810147065,3800.901025390625,3978.3800128415182,3623.422037939731,0.5861348885033986,0.1819170595889019,0.5267856554223517,0.62967418512201,0.2741391741895413,0.8183041918871163,0.7503446786502037,0.6720409782409716,0.6077009483758723,0.5512321955946915,0.56786300682486,0.5322434161848197,1,1.2819596577598222,1.229630863009544,bear,0.018048011051846405,bear,sell,sell,bear,sell
3957.25,23.729999542236328,4561930000,-0.008975940544918,0.0523362275586943,39.684945275008886,17.41666454818708,22.268280726821807,56.17589155963931,3814.8660278320312,3995.535465163781,3634.196590500282,0.5790942187656214,0.1983684402817134,0.4296488635603764,0.5460511290447841,0.3601292990672486,0.8395080886935283,0.7701898748374391,0.6836840650353702,0.5474509683231447,0.5540474450055967,0.5712615224284211,0.5344383048899006,1,1.2729837172149043,1.2297982937828964,neutral,0.018027363979643524,bear,sell,sell,bear,sell
3991.72998046875,24.540000915527344,5015310000,0.0086753764146691,0.0335644254331497,47.458859364280215,23.42510351140571,24.033755852874503,60.06419855489375,3828.4535278320313,4019.6447846049664,3637.262271059096,0.5858981038596464,0.2093813750225014,0.4723488176940442,0.627268061600769,0.3433512874659983,0.8630937112446364,0.791608439021513,0.6981413191678406,0.5882564033044356,0.5567865924945549,0.5760376074172026,0.5350628159862187,0,1.2816590936295735,1.2302213013783603,neutral,0.0180561399846067,bear,buy,buy,bear,buy
3958.7900390625,24.11000061035156,4165320000,-0.0082862831118737,-0.0176777590819513,50.38100346034116,28.816283501192803,21.56471995914836,59.34950088511987,3841.6350341796874,4030.469316939613,3652.800751419762,0.5793981124650699,0.2035350080216909,0.3922955863779819,0.5492243688293582,0.2975516375166816,0.871959333748075,0.8108266311918957,0.677922694248667,0.5807560826428131,0.5594438944274248,0.5781819602065958,0.5382281664586475,0,1.2733728105176998,1.230115086338263,neutral,0.017912431790244394,bear,sell,sell,bear,sell
3946.56005859375,23.93000030517578,4051780000,-0.0030941046442292,-0.0074938028352308,51.1206791282907,33.27716262661239,17.843516501678316,53.122340361267014,3855.674035644531,4030.704704779234,3680.643366509829,0.5769847879596526,0.2010876891904046,0.3816022324754351,0.5731145300785605,0.3066539354692894,0.8742034685448015,0.8267285362374639,0.6474502263733726,0.5154057915818802,0.5622740615376296,0.5782285908188826,0.5438999974732226,0,1.2702787058734706,1.2298152098676725,neutral,0.017890900779972414,bear,buy,buy,bear,buy
3965.340087890625,23.1200008392334,4037360000,0.0047472956481582,-0.0344348345699368,52.61574725503033,37.144879552295976,15.470867702734353,56.49850335056942,3866.303540039062,4040.836481000266,3691.770599077859,0.5806906242061135,0.1900747803822961,0.380244136973632,0.6091942447054859,0.28257436442057,0.8787394220066668,0.8405159681687365,0.6280209032709129,0.5508365843444781,0.5644168972521577,0.5802357077944159,0.5461667307732949,0,1.2750260015216288,1.2293071590104208,bear,0.017767520667186103,bear,buy,buy,bear,buy
3949.93994140625,22.36000061035156,3850690000,-0.0038912498002756,-0.0334244045197189,51.95898555779604,40.10770075339599,11.851284804400052,56.536261586394936,3873.933532714844,4049.113473088624,3698.7535923410633,0.5776517353875481,0.1797416708350207,0.3626632987405124,0.5694467196526205,0.2834774746809184,0.8767468435810355,0.8510776758685518,0.5983805933948048,0.5512328342390638,0.5659550518264823,0.5818753898170423,0.5475892393141302,0,1.2711347517213532,1.2285107101274837,bear,0.01770162756712985,bear,sell,sell,bear,sell
4003.580078125,21.290000915527344,3887990000,0.0134886062698283,-0.0490361536753989,55.13128874627046,43.11241835197089,12.018870394299569,68.06405438076824,3881.15703125,4065.441119061292,3696.872943438708,0.5882364666345085,0.1651937488186854,0.3661762642202111,0.6494146110858823,0.2695238805242139,0.8863714348437937,0.861788733621499,0.5997529307482822,0.672210061583175,0.5674112599496887,0.5851099159936286,0.5472061315228038,0,1.2846233579911814,1.2288680166305828,bear,0.016664604392530244,bear,buy,buy,bear,buy
4027.260009765625,20.350000381469727,3279720000,0.0058972660417383,-0.0451565912740357,58.87743207328731,46.26542109623418,12.612010977053131,73.32271235155184,3890.990026855469,4084.663267455947,3697.316786254991,0.5929091935829242,0.1524133204401237,0.308888556114679,0.6144854684770951,0.2729913868692372,0.8977370251395894,0.8730283903882523,0.6046100845051422,0.727396502925782,0.5693935249154041,0.5889178465585622,0.5472965469325219,1,1.2905206240329197,1.2292756426729397,bear,0.016677715191656915,bear,sell,sell,bear,sell
4026.1201171875,20.5,1706460000,-0.0002830842622024,0.0073439555103175,61.0505451628851,49.22244590956437,11.82809925332073,70.96796162188626,3901.9310302734375,4100.362409035316,3703.4996515115586,0.5926842602153394,0.1544527441553024,0.1607167579755147,0.5860485481636286,0.3199157459227137,0.9043301292700892,0.8835694354327183,0.5981907298282165,0.7026848153162936,0.5715991567122035,0.5920278652638554,0.5485560610553044,1,1.2902375397707173,1.2299052524734153,bull,0.016591228662572417,bull,sell,sell,bear,sell
3963.93994140625,22.209999084472656,3615430000,-0.0155646967940648,0.0801177105405705,57.097151992266845,50.79738712610487,6.299764866161972,62.36620703289126,3905.075024414062,4105.431527652639,3704.718521175487,0.5804143353084698,0.1777022211871625,0.3405061872457691,0.515735058400314,0.3849600553607836,0.8923357544869908,0.8891837022562837,0.5529198936748196,0.612414592817237,0.5722329645249427,0.5930320637188805,0.5488043575152537,0,1.2746728429766525,1.2303677293335233,bull,0.016713433766818248,bull,buy,sell,bear,buy
3957.6298828125,21.88999938964844,3546040000,-0.0015931337016243,-0.014512713032828,52.84571788823814,51.207053278531525,1.6386646097066162,60.439079966569565,3909.35751953125,4110.395822124988,3708.319216937513,0.5791691804961766,0.1733514436794001,0.3339709412769676,0.5800207714708111,0.3003805177155849,0.879437140104705,0.8906440584042794,0.5147507289269914,0.5921905574462001,0.5730962863830269,0.5940154963855353,0.5495378567871807,0,1.2730797092750281,1.2306616695651045,bull,0.016690347568146687,bull,buy,buy,bear,buy
4080.110107421875,20.579999923706055,6579360000,0.0304786435212949,-0.0617101569533902,58.68309406744493,52.70226143631421,5.980832631130717,74.991700032011,3920.5580200195313,4133.699418519621,3707.4166215194414,0.6033380275547712,0.155540438532243,0.6196532053220014,0.7275888749515911,0.2581960083992964,0.897147414449209,0.8959740970535968,0.5503081976475905,0.744911521251925,0.5753542310224051,0.598631966676061,0.5493539886889698,0,1.303558352796323,1.2317919049618435,bull,0.017137324136428225,bull,buy,buy,bear,buy
4076.570068359375,19.84000015258789,4527130000,-0.0008680098296065,-0.0366196171510661,62.30538745565627,54.62288664018263,7.682500815473645,63.09252755895064,3936.4020263671873,4146.278950001167,3726.525102733208,0.6026394767237624,0.1454792590623726,0.4263713515310596,0.583357198817464,0.2806216319526246,0.9081372509257444,0.9028206398002954,0.5642429447460614,0.6200368883401638,0.5785482748275363,0.6011239868934495,0.5532465855603153,0,1.3026903429667165,1.2332500736439607,bull,0.016933814333358763,bull,sell,sell,bear,sell
4071.699951171875,19.059999465942383,4012620000,-0.0011953746637614,-0.0401082393414049,64.0448343237058,56.507276176887274,7.537558146818526,59.21608886492928,3953.992529296875,4145.644100816912,3762.340957776838,0.6016784634839719,0.1348742194376921,0.3779140896286522,0.5818509334369469,0.2775035432794954,0.9134146358834896,0.9095380115647054,0.5630560274315871,0.5793560040167546,0.5820944004525127,0.6009982225114869,0.5605426486920597,1,1.301494968302955,1.2348536007094115,bull,0.016878012956649445,bull,buy,sell,bear,buy
3998.840087890625,20.75,4280820000,-0.0180562496309722,0.0849543764704635,58.86561033380213,56.97894300827025,1.8866673255318744,54.47657218582039,3965.40703125,4137.2229583889975,3793.591104111002,0.5873011311597475,0.1578517923248267,0.4031735357856281,0.5042709688268234,0.3892830093606391,0.897701158640141,0.9112193844409746,0.516781592027422,0.529617637183025,0.5843954863301657,0.5993299841343537,0.5669086293520935,1,1.283438718671983,1.2364436593575896,bull,0.0168937343710061,bull,buy,sell,bear,buy
3941.260009765625,22.170000076293945,4368380000,-0.014503869422986,0.0661937803928273,49.54369800884888,55.491894008385984,-5.948195999537106,44.82497928476843,3972.130029296875,4127.555635537381,3816.704423056369,0.5759389369258341,0.177158386965032,0.4114200574318056,0.5206161188474016,0.37251501359061,0.8694189956234054,0.905918431124504,0.4526228800114965,0.4283299952683225,0.5857507969626125,0.5974148759262624,0.5716170534286404,1,1.268934849248997,1.2379515278351136,bull,0.01696308431041248,bull,buy,buy,bear,buy
3933.919921875,22.68000030517578,4118050000,-0.0018641072533816,0.0227434652457388,41.090070822709095,52.61152937125061,-11.521458548541515,47.30860807878809,3977.420520019531,4118.771002064334,3836.070037974728,0.5744905279096771,0.1840924483427831,0.3878436325381599,0.5787739726779554,0.3336796430310725,0.8437711613779452,0.8956506602056875,0.4069841327819693,0.4543941803740048,0.5868173238717804,0.5956746295387642,0.5755620311167979,0,1.2670707419956153,1.2394645663866664,bull,0.01696199457594427,bull,buy,buy,bear,buy
3963.510009765625,22.290000915527344,4006900000,0.0074936344139332,-0.0173453038440404,36.359058576151256,49.361035212230746,-13.00197663607949,51.76786337220092,3988.167517089844,4080.4095537768544,3895.9254804028337,0.5803294975144417,0.1787899414967826,0.3773753721341783,0.6218306508629704,0.297848782021043,0.8294175336106949,0.8840634712201428,0.3948603560584128,0.5011913731271526,0.5889838453097925,0.5880751807961027,0.5877552088645293,1,1.2745643764095484,1.240737854742875,bull,0.01678665312807188,bull,buy,buy,bear,buy
3934.3798828125,22.829999923706055,3888260000,-0.0073767194642132,0.0239372687286424,29.914305992688696,45.47168936832234,-15.55738337563364,46.83912443736022,3987.068005371094,4081.406338003121,3892.7296727390662,0.5745812913417888,0.1861318720579618,0.3662016931928524,0.5534094372634333,0.3347466502662763,0.8098645130700378,0.87019893766962,0.3739344511275612,0.4494672329317257,0.5887621912333624,0.5882726449423529,0.5871041895200699,1,1.2671876569453353,1.242290664606261,bull,0.016516393106068897,bull,sell,sell,bear,sell
3990.56005859375,25.0,3904130000,0.01417830729965,0.0908003676683252,29.00570410508726,42.17849231567533,-13.172788210588068,53.82832324121765,3986.94951171875,4081.2627928164497,3892.6362306210503,0.5856672448539778,0.21563561120674,0.367696351695877,0.6525880514671901,0.3945080861797185,0.8071078655274869,0.8584595236762824,0.3934616015220296,0.5228146557844469,0.5887383037198186,0.5882442084693554,0.5870851543862896,0,1.2813659642449853,1.2444306676465644,bull,0.01643099488743548,bull,buy,buy,bear,buy
4019.64990234375,22.549999237060547,5079360000,0.0072632232554572,-0.1031407927527491,30.28384453098215,39.7995627587367,-9.515718227754547,51.58801923886645,3990.069506835938,4084.374491767845,3895.7645219040296,0.591407501999933,0.1823249287723299,0.4783811350928298,0.6207704870485118,0.2211658030178481,0.8109856724219666,0.8499792419064921,0.423408888426187,0.4993040174994968,0.589367273492831,0.5888606397497,0.5877224199399753,0,1.2886291875004425,1.2462048436013584,bull,0.016099319082144785,bull,sell,sell,bear,sell
3995.320068359375,21.13999938964844,4472340000,-0.0060711166238359,-0.0645680805452413,28.99928010771964,37.639506228533286,-8.640226120813644,46.84774552566714,3990.249011230469,4084.5809672562727,3895.917055204664,0.5866065307541279,0.1631542991708272,0.4212111537124887,0.5594167543420736,0.255641630569247,0.8070883754771156,0.8422791870808363,0.430578183362285,0.4495577060499248,0.5894034603566056,0.5889015427906688,0.587753492563811,1,1.2825580708766067,1.2472550903953394,bull,0.015604664420159217,bull,sell,sell,bear,sell
3895.75,22.829999923706055,4493900000,-0.025237477901826,0.0769085056296653,19.719467427119525,34.05549846825053,-14.336031041131008,39.22651443245299,3987.097009277344,4089.704748827206,3884.4892697274818,0.5669585119701442,0.1861318720579618,0.4232417042685827,0.4712288262219178,0.3820917065008365,0.7789339404375414,0.8295031065181881,0.3839359520406154,0.3695774858072603,0.5887680382233881,0.5899165700421193,0.5854255335022167,0,1.2573205929747806,1.247840987382463,bull,0.016037334709834355,bull,buy,sell,bear,buy
3852.360107421875,22.6200008392334,7493660000,-0.0112002399460116,-0.0092409494105138,8.76293366911068,28.99698550842256,-20.23405183931188,40.483766656867004,3982.38701171875,4100.331477539813,3864.4425458976866,0.5583964466983495,0.1832766840432475,0.7057632411956891,0.5358167213313799,0.3050923568146064,0.7456924269969044,0.811470788112476,0.3356378002855439,0.3827715890406272,0.5878185347837839,0.5920217376976372,0.5813418068267358,0,1.246120353028769,1.248408838028894,bull,0.016050334302494806,bull,buy,buy,bull,buy
3817.659912109375,22.420000076293945,3969610000,-0.0090483289411038,-0.0088810867424066,-2.689214441654713,22.659745518407107,-25.34895996006182,38.61385941970281,3975.003002929688,4114.045373490003,3835.960632369373,0.5515491069250439,0.1805574351345563,0.3738633484682811,0.5457180568154248,0.3054139977513678,0.7109472472022541,0.7888801314865301,0.2937524599175644,0.3631480412394187,0.5863299688862306,0.5947384768716812,0.5755397440541921,0,1.2370720240876651,1.2493637860271327,bull,0.015563369767290053,bull,buy,buy,bull,buy
3821.6201171875,21.479999542236328,3985370000,0.0010368006978907,-0.0428311727174494,-11.315135041388205,15.864769406448044,-27.179904447836247,23.94940139776162,3968.58701171875,4123.4421648024245,3813.731858635076,0.5523305685133054,0.1677770067559946,0.375347647019489,0.5921215798830737,0.2750698180853363,0.6847766843320113,0.7646577614376411,0.2787590854023515,0.2092534055842331,0.5850365487416405,0.5965999924586082,0.5710115110604765,0,1.2381088247855558,1.250489883502002,bull,0.015515240293101955,bull,buy,buy,bull,buy
